time,EL_profileA
19:40,0.8999426289027631
19:45,0.8886858529607037
19:50,0.8787305554450965
19:55,0.8827095150076193
20:00,0.873030466152855
20:05,0.8671018954359435
20:10,0.8635373864244223
20:15,0.865832259531605
20:20,0.8544746144947033
20:25,0.8480466685015566
20:30,0.8505647192223155
20:35,0.8536777057219779
20:40,0.8483494718103518
20:45,0.8418472230573986
20:50,0.8304841360893224
20:55,0.832635629397018
21:00,0.827424270041417
21:05,0.8092721104424527
21:10,0.8016383554278936
21:15,0.8029770120614185
21:20,0.8030938924609857
21:25,0.7931120604842072
21:30,0.7863389067238361
21:35,0.7864716937756056
21:40,0.7756929732128828
21:45,0.7724259270441182
21:50,0.7688985505537969
21:55,0.7649355178302574
22:00,0.7557506057820568
22:05,0.7560905745483786
22:10,0.7459706166474853
22:15,0.7428310781560259
22:20,0.7374815801267645
22:25,0.7369396904272667
22:30,0.736998155594911
22:35,0.7278821994657054
22:40,0.723749223795029
22:45,0.721055895504637
22:50,0.7186547124338993
22:55,0.7028930953471576
23:00,0.7070739179386687
23:05,0.712311845222999
23:10,0.7003272168298831
23:15,0.6979845116763358
23:20,0.6980270271620602
23:25,0.6916150505063833
23:30,0.6995303888042816
23:35,0.6908128591718071
23:40,0.6880717572704692
23:45,0.6827807031596087
23:50,0.6839440992228948
23:55,0.6758055753429542
